title	description	url	publishedAt	keyword
Halloween champion Heidi Klum dressed as a giant, multi-person peacock this year	You’ve seen the rest, now it’s time to see the best: Yes, it’s officially very late on Halloween night—too late for you to come up with a new costume, too late for most children to be out, and probably too late for anyone to be just arriving at a party now—bu…	https://www.avclub.com/heidi-klum-halloween-peacock-costume-1850979112	2023-11-01T03:23:00Z	['barbie_movie']
Taylor Swift and Barbie take over this Halloween	From Utah to Massachusetts, pop culture references have turned this year’s spooky season pink.	https://www.bbc.co.uk/news/av/world-us-canada-67280152	2023-10-31T18:18:04Z	['barbie_movie']
Troye Sivan And The Tyranny Of Taste	Troye Sivan has good taste. Let’s start at home: In 2021, the Australian singer showcased his modest yet extremely interior-designed Melbourne abode via a meticulous Architectural Digest spread and accompanying YouTube walkthrough that has tallied nearly 9 mi…	https://www.stereogum.com/2240434/troye-sivan-and-the-tyranny-of-taste/columns/chained-to-the-rhythm/	2023-10-27T15:06:07Z	['barbie_movie']
Grand Theft Auto 5 has sold around 190 million copies, Red Dead Redemption 2 over 57 million copies sold	Take-Two Interactive reported its Q2 FY24 earnings, with Grand Theft Auto 5 reaching 190 million copies sold.	https://www.windowscentral.com/gaming/grand-theft-auto-5-has-sold-around-190-million-copies-red-dead-redemption-2-over-57-million-copies-sold	2023-11-08T22:45:08Z	['barbie_movie']
Dua Lipa Shares Video for New Song “Houdini”: Watch	The British pop star worked with Tame Impala’s Kevin Parker, Danny L Harle, Tobias Jesso Jr., and “New Rules” songwriter Caroline Ailin on the new single	https://pitchfork.com/news/dua-lipa-shares-video-for-new-song-houdini-watch/	2023-11-09T23:00:45Z	['barbie_movie']
The Director of Fair Play Breaks Down Those Sex Scenes and Talks Male Fragility	Chloe Domont discusses the movie's controversial sex scenes, male fragility, and how her personal relationships inspired the movie.	https://time.com/6324638/fair-play-sex-scenes-male-fragility/	2023-10-17T18:47:41Z	['barbie_movie']
Okay Grammys, That’s Enough Barbie	"Maybe Greta Gerwig's masterpiece didn't need four out of five nominations in just one category. 
Okay Grammys, That’s Enough Barbie
Liz Shannon Miller"	https://consequence.net/2023/11/barbie-grammys-best-songs/	2023-11-10T21:13:20Z	['barbie_movie']
Home Entertainment Guide: October 2023	On the latest new releases, including Barbie, Talk to Me, Insidious: The Red Door, and The Haunted Mansion.	https://www.rogerebert.com/streaming/home-entertainment-guide-october-2023	2023-10-30T21:08:00Z	['barbie_movie']
SAG-AFTRA Approves Deal to End Actors Strike	After 118 days, the strike will officially end after midnight	https://pitchfork.com/news/sag-aftra-approves-deal-to-end-actors-strike/	2023-11-09T01:22:31Z	['barbie_movie']
Amazon FBA for beginners, how to turn a side hustle into profitable full-time work	Amazon FBA could be a profitable side hustle or help grow your business as an entrepreneur. Learn how beginners can become successful sellers.	https://www.businessinsider.com/amazon-fba	2023-11-07T09:05:02Z	['barbie_movie']
Get The Two Biggest Movies Of The Year On Blu-Ray For Only $26	After a few turbulent years, audiences flocked back to theaters in 2023 thanks to the release of several notable pop culture phenoms. Two of the biggest blockbusters of the year--Barbie and The Super Mario Bros. Movie--have used the power of nostalgia to make…	https://www.gamespot.com/articles/get-the-two-biggest-movies-of-the-year-on-blu-ray-for-only-26/1100-6518752/	2023-10-30T15:03:00Z	['barbie_movie']
2023 Is One Big Costume Party	From the Barbie movie to Taylor Swift and Beyoncé's tours and subsequent movies, there's never been a better time to dress up.	https://time.com/6323750/taylor-swift-beyonce-barbie-fashion-concert-movie/	2023-10-17T15:26:41Z	['barbie_movie']
We went to the New York Film Festival to preview the major fall movie season	NYFF 2023 amounted to a fall movie teaser for Hayao Miyazaki’s The Boy and the Heron, Hit Man, Zone of Interest, Prime Video’s Foe, and Michael Mann’s Ferrari.	https://www.polygon.com/23919708/hayao-miyazaki-boy-heron-ferrari-zone-interest-review-foe-beast-nyff-2023	2023-10-17T17:31:30Z	['anatomy_of_a_fall']
The Best Cycling Bib Tights of 2023	"As the seasons change, a quality pair of cycling bib tights can help you keep riding through the cooler months. Depending on where you live,…
The post The Best Cycling Bib Tights of 2023 appeared first on Bikerumor."	https://bikerumor.com/best-cycling-bib-tights/	2023-10-31T23:48:10Z	['anatomy_of_a_fall']
NY natural history museum changing how it looks after thousands of human remains in collection	There are stories in the human bones at the American Museum of Natural History. They tell of lives lived—some mere decades ago, others in past centuries—in cultures around the world.	https://phys.org/news/2023-10-ny-natural-history-museum-thousands.html	2023-10-26T08:32:43Z	['anatomy_of_a_fall']
New York Film Festival: 5 More Films You Need To See This Fall	The New York Film Festival has just concluded, showcasing some of the most anticipated films of the prestige film season. Combining the best of the ... Read More	https://wealthofgeeks.com/new-york-film-festival-5-films-to-see/	2023-10-24T16:00:19Z	['anatomy_of_a_fall']
Gotham Awards Announce 2023 Nominees	"Gotham Awards Nominations: Full List https://t.co/z8n1vg2epj
— Variety (@Variety) October 24, 2023The SAG-AFTRA strike remains ongoing, with negotiations picking up again today, but awards season marches on. The Gotham Awards used to only recognize films wit…"	https://ohnotheydidnt.livejournal.com/127096535.html	2023-10-24T17:57:07Z	['anatomy_of_a_fall']
The Best Bang for Your Buck Events in Seattle This Weekend: Nov 10–12, 2023	"Diwali: Lights of India, Station Space Grand Opening, and More Cheap & Easy Events Under $15
 
 by EverOut Staff
 
 
 
 Whether or not you have a long weekend, we're sharing a wealth of well-advised ways to spend it, with events from STATION SPACE Grand Openi…"	https://everout.com/seattle/articles/the-best-bang-for-your-buck-events-in-seattle-this-weekend-nov-10-12-2023/c5215/	2023-11-10T18:00:00Z	['anatomy_of_a_fall']
The SAG-AFTRA Strike Is Over: When Is The Earliest TV Shows Can Return?	As the SAG-AFTRA strike ends, production is expected to ramp up for the networks' biggest shows. Here's the earliest time scripted TV shows can return post-strike.	https://www.forbes.com/sites/monicamercuri/2023/11/09/the-sag-aftra-strike-is-over-when-is-the-earliest-tv-shows-can-return/	2023-11-09T18:52:47Z	['anatomy_of_a_fall']
FERRARI and GREY’S ANATOMY Star Patrick Dempsey Is PEOPLE’s 2023 Sexiest Man Alive	As sure as the seasons turn, the days shorten, and the leaves fall, a new sexy king is crowned every year at this time. The old sexy king must abdicate his throne, his crown, and his duties, for he is no longer the sexiest. The king is not sexy enough, long l…	https://tomandlorenzo.com/2023/11/ferrari-and-greys-anatomy-star-patrick-dempsey-is-peoples-2023-sexiest-man-alive/	2023-11-08T15:00:58Z	['anatomy_of_a_fall']
From Miyazaki’s latest to the Massachusetts-set ‘Eileen,’ here’s what to catch at IFFBoston’s Fall Focus at the Brattle	"""We keep an eye out for the titles that will get people talking,"" says Brian Tamm, executive director of Independent Film Festival Boston."	https://www.bostonglobe.com/2023/10/18/arts/miyazakis-latest-massachusetts-set-eileen-heres-what-catch-iffbostons-fall-focus-brattle/	2023-10-18T15:27:18Z	['anatomy_of_a_fall']
Why ‘Anatomy of a Fall’ Director Left Some Mystery in the Film’s Ending	(Warning: This article discusses the ending of “Anatomy of a Fall”). “Anatomy of a Fall,” the new French mystery film, takes its title directly from “Anatomy of a Murder,” Otto Preminger’s 1959 courtroom drama starring Jimmy Stewart. Director Justine Triet sa…	https://biztoc.com/x/3d3cb21df21cd59c	2023-11-01T23:42:09Z	['anatomy_of_a_fall']
Suits Reclaims Streaming Throne Astonishingly Quickly After Losing #1 Spot	After a brief stint at No. 2, the USA Network legal drama Suits returns to No. 1 on the Nielsen streaming chart, continuing its ratings hot streak.	https://screenrant.com/suits-show-nielsen-streaming-chart-ranking-improved/	2023-10-19T22:41:11Z	['anatomy_of_a_fall']
Gotham Awards Nominations: ‘All Of Us Strangers’ Tops Movie List; Ryan Gosling Gets ‘Barbie’ Nom With Budget Caps Removed	All Of Us Strangers by Andrew Haigh led the Gotham Awards Nominations today, with some love for Celine Song’s Past Lives and a Best Performance nod to Ryan Gosling for Barbie after the indie-centric Awards removed a longstanding budget cap on eligibility, an …	https://deadline.com/2023/10/2023-gotham-awards-nominations-list-1235581456/	2023-10-24T16:29:55Z	['anatomy_of_a_fall']
Anatomy of a Fall Streaming Release Date Rumors	The Anatomy of a Fall streaming release date is highly anticipated, and viewers are wondering when they can start streaming the movie online. Anatomy of a Fall is a French courtroom drama thriller that won the Palme d’Or and the Palm Dog Award at the 2023 Can…	https://www.comingsoon.net/guides/news/1380417-anatomy-of-a-fall-streaming-release-date-rumors	2023-10-27T10:31:43Z	['anatomy_of_a_fall']
‘Fallen Leaves’ & ‘The Zone Of Interest’ Top European Film Award Nominations In Main Categories	Finnish filmmaker Aki Kaurismäki’s Fallen Leaves and UK director Jonathan Glazer The Zone Of Interest lead the nominations in the main categories of the 36th European Film Awards which will take place in Berlin on December 9. The dramas are nominated in all f…	https://deadline.com/2023/11/fallen-leaves-the-zone-of-interest-top-european-film-award-nominations-1235594763/	2023-11-07T10:00:00Z	['anatomy_of_a_fall']
Festival Faves ‘The Holdovers’, ‘Priscilla’ Start Awards Season Runs, Open Well In Limited Release – Specialty Box Office	Alexander Payne’s The Holdovers from Focus Features pulled in an estimated $200k on six screens in New York and LA for a per-screen average of $33.3k, a good limited opening on an upbeat specialty weekend that also saw A24’s Priscilla by Sofia Coppola off to …	https://deadline.com/2023/10/the-holdovers-priscilla-indie-film-box-office-1235586536/	2023-10-29T18:08:27Z	['anatomy_of_a_fall']
CIFF 2023: The Taste of Things, Fallen Leaves, La Chimera	On three major international films that played at CIFF this year.	https://www.rogerebert.com/festivals/ciff-2023-the-taste-of-things-fallen-leaves-la-chimera	2023-10-20T13:41:36Z	['anatomy_of_a_fall']
Did Family Guy Flub Brian’s Backstory? Have We Seen Last of Loki? Is Disco Santa Travolta Frightful? More TV Qs!	We’ve got questions, and you’ve (maybe) got answers! With another week of TV gone by, we’re lobbing queries left and right about lotsa shows including Loki, The Morning Show, Family Guy, The Santa Clauses and Bosch: Legacy! 1 | Is anyone worried that while th…	https://tvline.com/features/loki-season-2-finale-god-of-stories-timeline-protector-1235077709/	2023-11-10T19:30:25Z	['anatomy_of_a_fall']
12 Great TV Couples That Were Ruined By One Terrible Storyline	Some of the most romantic couples on television have been ruined by terrible storylines, stopping them from being enjoyable to audiences.	https://screenrant.com/best-tv-couples-ruined-bad-storyline-episode/	2023-10-20T18:50:15Z	['anatomy_of_a_fall']
Which Oscar Contenders Got the Biggest Boost From the End of the Strike?	With the end of the SAG strike, awards campaigning can finally start in earnest. Which 2024 Oscar contenders will do well on the trail?	http://www.vulture.com/article/strikes-over-which-oscar-hopefuls-get-the-biggest-boost.html	2023-11-10T17:18:05Z	['anatomy_of_a_fall']
‘Anatomy of a Fall’ Refuses to Give Answers — and So Does Filmmaker Justine Triet	As the Palme d'Or winning-filmmaker Triet told IndieWire, the film is not about who did it, or why. It's about how we feel about the movie's complex heroine, played by the incomparable Sandra Hüller.	https://www.indiewire.com/features/interviews/anatomy-of-a-fall-justine-triet-interview-1234916318/	2023-10-16T13:30:00Z	['anatomy_of_a_fall']
Justine Triet on deciding — and hiding — the guilt in her film Anatomy of a Fall	French director Justine Triet speaks with CBC News about crafting her new courtroom drama, the Palme d'Or-winning Anatomy of a Fall.	https://www.cbc.ca/news/entertainment/justine-triet-anatomy-of-a-fall-interview-1.7000741	2023-10-19T08:00:00Z	['anatomy_of_a_fall']
‘Fall Of The House Of Usher’ Steals Top Spot On Nielsen Streaming Charts From ‘Suits’	The Fall of the House of…Suits? The USA Network legal drama was toppled by Mike Flanagan’s latest offering The Fall of the House of Usher on Nielsen’s streaming charts for the week of October 9 to 15. After debuting on October 12, the miniseries drew 1.23B mi…	https://deadline.com/2023/11/fall-of-the-house-of-usher-netflix-ratings-nielsen-streaming-top-10-suits-1235598695/	2023-11-09T20:37:51Z	['anatomy_of_a_fall']
First Official Trailer for Jonathan Glazer's 'The Zone of Interest' Film	"""Do not look away."" A24 has revealed the first official trailer for The Zone of Interest, the acclaimed new film from British filmmaker Jonathan Glazer (of Sexy Beast, Birth, and Under the Skin previously). This first premiered at the 2023 Cannes Film Festiva…"	https://www.firstshowing.net/2023/first-official-trailer-for-jonathan-glazers-the-zone-of-interest-film/	2023-10-17T13:31:34Z	['anatomy_of_a_fall']
Weekend Box Office: Halloween weekend with Freddy	"Universal and Blumhouse‘s #FiveNightsAtFreddys is off to a historic start at the domestic box office with $78 million, the biggest horror opening of 2023 to date https://t.co/nXTGpe09ne
— The Hollywood Reporter (@THR) October 29, 2023Five Nights at Freddys m…"	https://ohnotheydidnt.livejournal.com/127132582.html	2023-10-29T23:33:04Z	['anatomy_of_a_fall']
A Recap of October + My Favorite Things From the Month	Happy Halloween! Tonight, we’re looking forward to taking the girls trick-or-treating and then boom. Thanksgiving is in just a few weeks, followed by Christmas. How?? Is anybody else feeling the busyness of the holiday season rolling in? But before we look to…	https://www.chrislovesjulia.com/favorite-things-october/	2023-10-31T08:00:00Z	['anatomy_of_a_fall']
Past Lives, All Of Us Strangers, and The Last Of Us score Gotham Awards nominations	The Gotham Awards announced its list of nominations for the 33rd annual ceremony on Tuesday, kicking off what is sure to be an interesting awards season. With the actors strike still in effect, some of the films intended to be released this year were shuffled…	https://www.avclub.com/gotham-award-nominations-2023-past-lives-last-of-us-1850953899	2023-10-24T16:27:55Z	['anatomy_of_a_fall']
Emma Corrin & Lucie Zhang To Star As Best Friends Who Scam Sugar Daddies In Hong Kong-Set Comedy ‘Peaches’; Cate Blanchett’s Dirty Films Produces & MK2 Handles Sales	EXCLUSIVE: Golden Globe winner Emma Corrin (The Crown) and Cesar nominee Lucie Zhang (Paris, 13th District) are set to star in Jenny Suen’s English language feature debut Peaches, which Coco Francini (Fingernails) will produce and Oscar winner Cate Blanchett …	https://deadline.com/2023/11/emma-corrin-crown-new-movie-lucie-zhang-hong-kong-cate-blanchett-peaches-1235594735/	2023-11-06T21:46:26Z	['anatomy_of_a_fall']
There’s No Good Way to Pee in a Bodysuit	Alix Earle was recently faced with a fashion predicament: peeing in a leotard. Though her soggy solution is questionable, the debate rages on: How DO you use the bathroom in one of these cursed contraptions? Here’s what Cut staffers had to say.	http://www.thecut.com/2023/11/how-to-pee-in-a-bodysuit.html	2023-11-03T16:29:35Z	['anatomy_of_a_fall']
‘Anatomy of a Fall’ weaves mystery, courtroom drama	In “Anatomy of a Fall” the question is whether Sandra, a writer, pushed her husband, also a writer, out the window of their Grenoble chalet. Or did he jump?	https://www.bostonherald.com/2023/10/23/anatomy-of-a-fall-weaves-mystery-courtroom-drama/	2023-10-23T04:15:31Z	['anatomy_of_a_fall']
Hunter Schafer Drips Down the Red Carpet in a Hand-Painted Puzzle-Piece Dress	"Hunter Schafer served surrealist haute couture in a hand-painted puzzle-piece dress on Nov. 5. While attending the ""The Hunger Games: The Ballad of Songbirds & Snakes"" premiere in Berlin, Schafer had her own Katniss Everdeen–inspired grand entrance in a croch…"	https://www.popsugar.com/fashion/hunter-schafer-schiaparelli-puzzle-piece-dress-49312908	2023-11-07T00:50:05Z	['anatomy_of_a_fall']
